SHAPE,PNU,LD_CPSG_CODE,LD_EMD_LI_CODE,REGSTR_SE_CODE,MNNM,SLNO,LNM_LNDCGR_SMBOL,SRC_OBJECTID,SRC_LD_CPSG_CODE,ISSU_CONFM_CODE,STDR_YEAR,STDR_MT,ADSTRD_EMD_CODE,PBLNTF_PCLND,LNDCGR_CODE,LNDCGR_CODE_NM,LNDPCL_AR,PRPOS_AREA_1,PRPOS_AREA_1_NM,PRPOS_AREA_2,PRPOS_AREA_2_NM,LAD_USE_SITTN,LAD_USE_SITTN_NM,TPGRPH_HG_CODE,TPGRPH_HG_CODE_NM,TPGRPH_FRM_CODE,TPGRPH_FRM_CODE_NM,ROAD_SIDE_CODE,ROAD_SIDE_CODE_NM,FRST_REGIST_DT
198607.823 452680.929 198618.704 452687.866 198638.035 452700.481 198637.369 452702.779 198636.972 452703.406 198605.288 452684.504 198599.628 452681.148 198585.736 452673.102 198588.743 452668.351 198607.823 452680.929,1111014100101480002,11110,14100,1,0148,0002,148-2도,163291,11110,1,2018,01,904,3861000,14,도로,232.4,22,일반상업지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198605.288 452684.504 198603.964 452686.481 198598.724 452698.577 198600.48 452699.678 198598.858 452703.369 198591.793 452700.59 198596.806 452689.741 198595.88 452687.622 198599.628 452681.148 198605.288 452684.504,1111014100101530000,11110,14100,1,0153,0000,153대,163292,11110,1,2018,01,904,15200000,08,대,124,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,04,사다리형,01,광대로한면,2018-08-07Z
198599.628 452681.148 198595.88 452687.622 198596.806 452689.741 198591.793 452700.59 198580.746 452697.223 198578.297 452695.651 198577.568 452695.108 198577.725 452694.454 198573.984 452692.489 198578.551 452685.129 198580.93 452680.949 198580.93 452680.666 198581.157 452680.342 198585.542 452673.194 198585.736 452673.102 198599.628 452681.148,1111014100101550000,11110,14100,1,0155,0000,155대,163293,11110,1,2018,01,904,15200000,08,대,391.1,14,제2종일반주거지역,00,지정되지않음,240,상업기타,02,평지,04,사다리형,01,광대로한면,2018-08-07Z
198572.586 452693.982 198572.17 452700.518 198571.521 452702.298 198571.382 452703.017 198571.068 452704.38 198562.226 452702.547 198562.91 452700.867 198562.901 452700.701 198564.04 452697.102 198563.394 452696.789 198563.995 452694.361 198564.754 452691.584 198572.586 452693.982,1111014100101590000,11110,14100,1,0159,0000,159대,163289,11110,1,2018,01,904,6258000,08,대,98.8,14,제2종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,11,세로각지(불),2018-08-07Z
198563.995 452694.361 198559.515 452691.591 198560.577 452689.836 198560.569 452688.344 198563.027 452679.682 198571.692 452681.8 198578.551 452685.129 198573.984 452692.489 198572.863 452692.305 198572.586 452693.982 198564.754 452691.584 198563.995 452694.361,1111014100101590002,11110,14100,1,0159,0002,159-2대,163294,11110,1,2018,01,904,6258000,08,대,175.9,14,제2종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,11,세로각지(불),2018-08-07Z
198584.426 452672.273 198578.193 452682.769 198577.648 452682.972 198572.273 452680.499 198574.25 452676.991 198579.354 452669.392 198584.426 452672.273,1111014100101590003,11110,14100,1,0159,0003,159-3대,163296,11110,1,2018,01,904,15200000,08,대,79,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,04,사다리형,01,광대로한면,2018-08-07Z
198578.551 452685.129 198571.692 452681.8 198572.079 452680.96 198572.273 452680.499 198577.648 452682.972 198578.193 452682.769 198584.426 452672.273 198587.446 452667.586 198588.743 452668.351 198585.736 452673.102 198585.542 452673.194 198581.157 452680.342 198580.93 452680.666 198580.93 452680.949 198578.551 452685.129,1111014100101590004,11110,14100,1,0159,0004,159-4도,163295,11110,1,2018,01,904,5005000,14,도로,44,14,제2종일반주거지역,22,일반상업지역,910,도로등,02,평지,08,자루형,08,세로한면(가),2018-08-07Z
198587.446 452667.586 198584.426 452672.273 198579.354 452669.392 198582.819 452664.557 198587.446 452667.586,1111014100101590005,11110,14100,1,0159,0005,159-5도,163299,11110,1,2018,01,904,3861000,14,도로,30.4,22,일반상업지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198573.984 452692.489 198577.725 452694.454 198577.568 452695.108 198578.297 452695.651 198577.816 452696.619 198577.3 452696.739 198576.12 452701.246 198575.723 452702.508 198571.382 452703.017 198571.521 452702.298 198572.17 452700.518 198572.586 452693.982 198572.863 452692.305 198573.984 452692.489,1111014100101600002,11110,14100,1,0160,0002,160-2 대,182330,11110,1,2018,01,904,5898000,08,대,41,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198559.515 452691.591 198563.995 452694.361 198563.394 452696.789 198564.04 452697.102 198562.901 452700.701 198562.91 452700.867 198562.226 452702.547 198561.773 452703.375 198561.413 452703.923 198552.184 452700.711 198554.423 452694.689 198554.977 452694.496 198557.002 452691.19 198559.515 452691.591,1111014100101610000,11110,14100,1,0161,0000,161대,163290,11110,1,2018,01,904,4906000,08,대,99.2,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,11,세로각지(불),2018-08-07Z
198578.127 452668.766 198570.904 452679.065 198568.676 452679.665 198566.498 452679.26 198561.141 452676.639 198553.944 452674.089 198561.247 452659.02 198578.127 452668.766,1111014100101630000,11110,14100,1,0163,0000,163대,163297,11110,1,2018,01,904,15200000,08,대,275.4,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,04,사다리형,01,광대로한면,2018-08-07Z
198581.442 452663.844 198578.127 452668.766 198561.247 452659.02 198550.367 452652.97 198548.64 452651.882 198543.872 452649.43 198543.456 452651.3 198543.317 452652.111 198541.377 452651.474 198539.771 452650.553 198542.612 452641.847 198543.776 452639.411 198544.745 452640.019 198544.877 452639.854 198546.597 452641.114 198554.163 452646.112 198553.371 452647.656 198563.558 452653.424 198565.956 452655.208 198566.58 452654.011 198581.442 452663.844,1111014100101630001,11110,14100,1,0163,0001,163-1도,163300,11110,1,2018,01,904,3917000,14,도로,303.4,22,일반상업지역,14,제2종일반주거지역,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198579.354 452669.392 198574.25 452676.991 198572.273 452680.499 198572.079 452680.96 198568.676 452679.665 198570.904 452679.065 198578.127 452668.766 198579.354 452669.392,1111014100101630003,11110,14100,1,0163,0003,163-3대,209541,11110,1,2018,01,904,15200000,08,대,22.1,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,04,사다리형,01,광대로한면,2018-08-07Z
198557.583 452688.232 198556.78 452689.153 198548.348 452685.944 198547.701 452687.731 198537.048 452685.252 198536.763 452685.165 198539.949 452668.311 198540.208 452668.228 198551.624 452674.726 198561.247 452659.02 198553.944 452674.089 198561.141 452676.639 198560.442 452680.3 198559.733 452682.949 198557.583 452688.232,1111014100101640000,11110,14100,1,0164,0000,164대,207259,11110,1,2018,01,904,15230000,08,대,324.5,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,07,부정형,02,광대소각,2018-08-07Z
198566.58 452654.011 198565.956 452655.208 198563.558 452653.424 198553.371 452647.656 198554.163 452646.112 198566.58 452654.011,1111014100101640001,11110,14100,1,0164,0001,164-1대,163302,11110,1,2018,01,904,3861000,08,대,16.5,22,일반상업지역,00,지정되지않음,910,도로등,02,평지,02,가로장방,02,광대소각,2018-08-07Z
198561.247 452659.02 198551.624 452674.726 198540.208 452668.228 198543.317 452652.111 198549.201 452655.001 198550.054 452653.627 198550.367 452652.97 198561.247 452659.02,1111014100101640006,11110,14100,1,0164,0006,164-6대,163298,11110,1,2018,01,904,15230000,08,대,286.7,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,07,부정형,02,광대소각,2018-08-07Z
198329.395 453095.11 198329.81 453096.548 198330.228 453100.379 198330.245 453102.925 198322.733 453103.268 198322.086 453096.808 198325.013 453095.833 198325.216 453095.132 198325.053 453093.987 198329.395 453095.11,1111014200101130000,11110,14200,1,0113,0000,113대,209546,11110,1,2018,01,904,3770000,08,대,62.8,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198340.391 453097.426 198344.865 453098.964 198341.402 453106.389 198330.245 453102.925 198330.228 453100.379 198329.81 453096.548 198340.391 453097.426,1111014200101140000,11110,14200,1,0114,0000,114대,163382,11110,1,2018,01,904,6845000,08,대,99.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198342.829 453093.293 198346.74 453094.799 198344.865 453098.964 198340.391 453097.426 198329.81 453096.548 198329.395 453095.11 198325.053 453093.987 198324.914 453091.831 198325.288 453091.718 198325.749 453090.635 198330.68 453089.757 198339.579 453088.771 198341.481 453093.171 198342.561 453092.838 198342.829 453093.293,1111014200101150002,11110,14200,1,0115,0002,115-2대,163388,11110,1,2018,01,904,6639000,08,대,128.9,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,08,세로한면(가),2018-08-07Z
198346.74 453094.799 198342.829 453093.293 198342.561 453092.838 198341.481 453093.171 198339.579 453088.771 198338.743 453086.51 198342.451 453084.983 198346.19 453083.185 198348.865 453081.549 198352.702 453086.222 198353.141 453086.628 198346.74 453094.799,1111014200101160002,11110,14200,1,0116,0002,116-2대,163391,11110,1,2018,01,904,6845000,08,대,105.8,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198349.328 453081.128 198348.865 453081.549 198346.19 453083.185 198342.451 453084.983 198338.743 453086.51 198339.579 453088.771 198330.68 453089.757 198325.749 453090.635 198323.583 453082.712 198323.836 453081.271 198329.755 453079.41 198329.576 453078.363 198333.452 453076.708 198334.185 453078.043 198340.614 453076.468 198340.016 453073.999 198344.507 453072.277 198349.328 453081.128,1111014200101170001,11110,14200,1,0117,0001,117-1대,163394,11110,1,2018,01,904,4853000,08,대,254.5,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198349.328 453081.128 198348.865 453081.549 198346.19 453083.185 198342.451 453084.983 198338.743 453086.51 198339.579 453088.771 198330.68 453089.757 198325.749 453090.635 198323.583 453082.712 198323.836 453081.271 198329.755 453079.41 198329.576 453078.363 198333.452 453076.708 198340.016 453073.999 198344.507 453072.277 198349.328 453081.128,1111014200101170001,11110,14200,1,0117,0001,117-1 대,348193,11110,1,2018,01,904,4853000,08,대,254.5,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198344.507 453072.277 198340.016 453073.999 198339.706 453072.895 198343.436 453070.366 198344.507 453072.277,1111014200101170002,11110,14200,1,0117,0002,117-2대,163413,11110,1,2018,01,904,7420000,08,대,8.6,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,04,중로한면,2018-08-07Z
198333.452 453076.708 198329.576 453078.363 198329.142 453076.659 198333.078 453075.937 198333.452 453076.708,1111014200101170003,11110,14200,1,0117,0003,117-3대,163407,11110,1,2018,01,904,7420000,08,대,4.6,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,04,중로한면,2018-08-07Z
198340.614 453076.468 198334.185 453078.043 198333.452 453076.708 198340.016 453073.999 198340.614 453076.468,1111014200101190000,11110,14200,1,0119,0000,119대,163408,11110,1,2018,01,904,4853000,08,대,13.2,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198333.452 453076.708 198333.078 453075.937 198329.142 453076.659 198328.58 453072.953 198328.274 453071.288 198328.054 453068.991 198327.429 453065.58 198326.503 453065.418 198325.735 453059.017 198325.892 453057.746 198325.66 453053.307 198326.845 453053.493 198328.628 453052.794 198330.812 453052.672 198333.042 453053.159 198334.622 453057.278 198336.205 453061.643 198336.887 453061.432 198338.137 453061.132 198339.21 453062.717 198342.465 453068.548 198343.436 453070.366 198339.706 453072.895 198340.016 453073.999 198333.452 453076.708,1111014200101190001,11110,14200,1,0119,0001,119-1대,163409,11110,1,2018,01,904,7420000,08,대,267.8,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,04,중로한면,2018-08-07Z
198325.66 453053.307 198325.892 453057.746 198325.735 453059.017 198326.503 453065.418 198319.216 453066.304 198317.419 453064.247 198316.173 453062.628 198315.845 453056.421 198315.707 453055.236 198321.934 453052.665 198325.66 453053.307,1111014200101210000,11110,14200,1,0121,0000,121대,163420,11110,1,2018,01,904,7650000,08,대,123.2,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,04,중로한면,2018-08-07Z
198329.142 453076.659 198329.576 453078.363 198329.755 453079.41 198323.836 453081.271 198323.583 453082.712 198316.387 453082.86 198315.011 453077.32 198314.88 453076.579 198316.894 453075.597 198319.279 453074.912 198328.58 453072.953 198329.142 453076.659,1111014200101220001,11110,14200,1,0122,0001,122-1대,163403,11110,1,2018,01,904,3889000,08,대,102.5,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198328.054 453068.991 198328.274 453071.288 198328.58 453072.953 198319.279 453074.912 198317.419 453064.247 198319.216 453066.304 198326.503 453065.418 198327.429 453065.58 198328.054 453068.991,1111014200101220002,11110,14200,1,0122,0002,122-2대,163412,11110,1,2018,01,904,3889000,08,대,79.3,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198316.894 453075.597 198314.88 453076.579 198315.011 453077.32 198308.153 453077.964 198304.243 453078.956 198300.08 453079.2 198299.883 453074.945 198298.564 453068.264 198299.968 453067.283 198299.658 453063.883 198299.753 453060.928 198304.568 453059.18 198304.781 453061.067 198305.598 453065.71 198315.378 453064.817 198316.894 453075.597,1111014200101220003,11110,14200,1,0122,0003,122-3대,163406,11110,1,2018,01,904,7420000,08,대,245,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,04,중로한면,2018-08-07Z
198319.279 453074.912 198316.894 453075.597 198315.378 453064.817 198314.717 453064.877 198314.42 453062.755 198316.173 453062.628 198317.419 453064.247 198319.279 453074.912,1111014200101220004,11110,14200,1,0122,0004,122-4도,229745,11110,1,2018,01,904,2524000,14,도로,27.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
197788.853 454648.691 197744.704 454711.117 197736.604 454722.25 197735.951 454716.18 197711.556 454700.766 197707.572 454698.462 197688.805 454691.385 197684.233 454676.383 197672.235 454661.383 197670.487 454659.64 197665.777 454655.859 197658.562 454648.76 197656.191 454646.509 197648.395 454632.468 197644.49 454614.613 197599.083 454561.604 197597.735 454551.233 197600.593 454545.721 197604.224 454531.673 197605.504 454527.879 197606.357 454524.17 197613.536 454517.665 197612.726 454514.851 197612.513 454513.7 197602.648 454478.512 197602.776 454477.659 197605.896 454474.516 197628.22 454450.612 197641.333 454436.649 197659.557 454416.195 197670.426 454400 197692.232 454315.213 197694.403 454307.51 197771.85 454152.726 197807.222 454157.94 197818.62 454158.749 197831.407 454156.77 197843.799 454153.847 197863.111 454133.398 197865.479 454131.348 197873.924 454125.829 197879.141 454113.326 197880.247 454109.545 197880.957 454105.449 197881.826 454100.251 197882.695 454089.933 197883.725 454078.844 197883.647 454073.331 197883.963 454071.126 197889.804 454064.27 197890.12 454060.647 197890.357 454058.599 197890.357 454055.764 197893.83 454051.351 197895.655 454042.946 197897.392 454039.48 197899.602 454035.068 197902.286 454030.419 197905.679 454028.763 197909.626 454027.028 197913.098 454025.372 197915.15 454024.662 197918.07 454024.188 197921.384 454023.871 197930.572 454022.024 197947.696 454021.698 197951.958 454016.498 197959.51 454007.486 197969.138 453999.29 197976.074 453992.715 197978.371 453988.889 197988.228 453974.123 197990.538 453971.327 197992.589 453969.357 197994.799 453963.765 197997.324 453961.795 198002.69 453957.933 198005.294 453955.569 198007.898 453952.654 198014.317 453946.148 198021.024 453943.624 198030.176 453944.407 198035.305 453944.168 198038.382 453941.41 198043.117 453929.044 198045.197 453919.939 198052.772 453911.982 198061.451 453908.355 198076.487 453897.439 198084.14 453890.112 198091.886 453868.806 198091.812 453804.355 198103.904 453778.151 198110.215 453772.085 198124.267 453741.175 198126.246 453728.595 198124.41 453720.176 198125.324 453711.681 198126.443 453704.24 198127.238 453699.116 198129.605 453690.165 198129.813 453687.678 198128.888 453682.458 198127.318 453675.529 198124.556 453673.688 198128.773 453670.016 198144.289 453656.43 198148.854 453652.609 198155.014 453657.618 198161.875 453663.242 198171.06 453670.946 198148.861 453692.394 198148.479 453693.081 198148.325 453702.78 198148.22 453716.66 198144.516 453738.317 198144.064 453741.349 198147.903 453753.977 198153.077 453769.557 198155.459 453778.509 198155.55 453779.965 198152.631 453787.794 198148.332 453800.483 198127.72 453851.688 198129.413 453856.401 198139.631 453887.318 198147.058 453909.467 198147.97 453910.65 198162.026 453926.485 198163.398 453927.72 198168.359 453931.152 198154.514 453945.439 198153.274 453942.766 198145.615 453939.202 198136.571 453939.28 198139.997 453954.132 198153.528 453954.602 198156.226 453964.867 198161.258 453970.47 198165.488 453971.487 198167.822 453972.432 198179.515 453982.587 198169.23 453993.223 198168.909 453997.511 198156.343 454004.933 198154.683 454012.428 198153.022 454027.18 198144.63 454030.947 198141.863 454036.155 198140.045 454043.808 198140.439 454058.524 198142.651 454061.915 198135.538 454067.52 198138.537 454083.912 198134.979 454098.903 198131.106 454109.949 198131.973 454122.868 198137.426 454128.071 198138.848 454132.882 198148.173 454128.379 198156.283 454121.565 198165.292 454121.48 198174.695 454122.814 198176.277 454114.688 198179.991 454112.319 198183.467 454121.073 198161.1 454151.739 198120.386 454207.064 197985.324 454390.205 197908.203 454494.49 197888.191 454521.774 197831.946 454597.052 197829.599 454600 197823.321 454600 197788.853 454648.691,1111014000200020027,11110,14000,2,0002,0027,산2-27임,162055,11110,1,2018,01,904,47000,05,임야,218803,43,자연녹지지역,13,제1종일반주거지역,720,자연림,04,급경사,07,부정형,12,맹지,2018-08-07Z
198682.007 453829.269 198686.121 453852.338 198673.97 453828.413 198682.007 453829.269,1111014000200020028,11110,14000,2,0002,0028,산2-28 임,209285,11110,1,2018,01,904,167200,05,임야,106,43,자연녹지지역,00,지정되지않음,160,주거기타,05,고지,07,부정형,06,소로한면,2018-08-07Z
198213.302 454110.085 198209.082 454114.994 198190.649 454119.204 198184.034 454108.463 198179.991 454112.319 198165.743 454080.869 198176.192 454078.179 198177.418 454077.943 198187.314 454072.305 198190.016 454067.798 198193.34 454055.253 198195.925 454055.168 198219.774 454055.074 198215.525 454049.739 198210.897 454046.329 198206.78 454042.409 198207.979 454040.557 198211.19 454036.24 198215.402 454029.648 198215.827 454029.62 198219.829 454028.128 198225.412 454027.503 198225.619 454027.551 198226.785 454027.694 198230.115 454029.183 198230.927 454029.448 198238.408 454032.869 198238.631 454032.861 198246.549 454029.055 198245.282 454025.372 198242.699 454017.719 198250 454018.458 198258.286 454019.297 198249.366 454049.342 198233.332 454071.675 198214.637 454081.818 198231.302 454079.356 198233.782 454078.765 198237.221 454097.138 198236.153 454098.365 198236.74 454108.656 198213.89 454104.913 198213.302 454110.085,1111014000200020049,11110,14000,2,0002,0049,산2-49임,162059,11110,1,2018,01,904,664400,05,임야,3901,43,자연녹지지역,13,제1종일반주거지역,160,주거기타,04,급경사,07,부정형,10,세로한면(불),2018-08-07Z
198312.129 453992.883 198315.891 453995.21 198319.479 453997.381 198322.637 454000 198323.671 454000.644 198334.386 454008.458 198332.746 454014.657 198332.211 454017.402 198320.816 454006.737 198319.329 454004.547 198314.713 453998.621 198310.218 453992.699 198310.51 453992.026 198312.129 453992.883,1111014000200020052,11110,14000,2,0002,0052,산2-52임,208725,11110,1,2018,01,904,399300,05,임야,139,43,자연녹지지역,00,지정되지않음,910,도로등,05,고지,07,부정형,04,중로한면,2018-08-07Z
198156.283 454121.565 198148.173 454128.379 198138.848 454132.882 198137.426 454128.071 198131.973 454122.868 198131.106 454109.949 198134.979 454098.903 198138.537 454083.912 198135.538 454067.52 198142.651 454061.915 198140.439 454058.524 198140.045 454043.808 198141.863 454036.155 198144.63 454030.947 198153.022 454027.18 198154.683 454012.428 198156.343 454004.933 198168.909 453997.511 198169.23 453993.223 198179.515 453982.587 198167.822 453972.432 198165.488 453971.487 198161.258 453970.47 198156.226 453964.867 198153.528 453954.602 198139.997 453954.132 198136.571 453939.28 198145.615 453939.202 198153.274 453942.766 198154.514 453945.439 198168.359 453931.152 198183.166 453939.412 198183.321 453940.474 198186.43 453954.404 198187.465 453961.934 198191.525 453975.677 198187.577 453986.09 198187.466 453986.509 198190.956 453988.155 198191.666 453988.308 198194.048 453993.477 198198.71 453995.444 198200.883 453998.419 198202.35 454000 198205.605 454003.622 198208.09 454009.914 198212.085 454015.411 198207.004 454025.056 198193.499 454035.428 198184.102 454040.407 198180.193 454043.703 198175.981 454046.007 198170.371 454048.179 198170.324 454049.89 198162.89 454051.959 198156.705 454054.849 198160.624 454064.56 198163.026 454079.729 198165.743 454080.869 198179.991 454112.319 198176.277 454114.688 198174.695 454122.814 198165.292 454121.48 198156.283 454121.565,1111014000200020053,11110,14000,2,0002,0053,산2-53임,162058,11110,1,2018,01,904,665500,05,임야,7008,43,자연녹지지역,00,지정되지않음,160,주거기타,05,고지,07,부정형,10,세로한면(불),2018-08-07Z
198970.774 454282.176 198960 454336.797 198967.872 454346.08 198964.308 454351.076 198942.62 454343.003 198947.573 454326.139 198933.791 454295.625 198932.703 454268.156 198938.986 454259.089 198970.774 454282.176,1111014000200020054,11110,14000,2,0002,0054,산2-54임,162056,11110,1,2018,01,904,55000,05,임야,2050,43,자연녹지지역,00,지정되지않음,720,자연림,05,고지,07,부정형,12,맹지,2018-08-07Z
198722.535 454064.331 198731.633 454074.788 198736.586 454079.132 198744.135 454081.345 198716.533 454097.929 198693.471 454064.048 198716.787 454052.344 198722.535 454064.331,1111014000200020069,11110,14000,2,0002,0069,산2-69 임,210715,11110,1,2018,01,904,31300,05,임야,990,43,자연녹지지역,00,지정되지않음,910,도로등,03,완경사,04,사다리형,08,세로한면(가),2018-08-07Z
198372.497 454086.075 198325.475 454084.384 198326.382 454050.615 198330.884 454073.787 198367.638 454074.878 198365.709 454060.406 198360.884 454058.543 198362.419 454055.756 198364.525 454052.211 198366.328 454049.914 198356.936 454039.256 198355.227 454037.453 198336.249 454018.693 198336.836 454010.384 198342.786 454014.656 198356.966 454026.179 198366.452 454033.317 198376.099 454039.09 198385.148 454046.794 198372.497 454086.075,1111014000200030001,11110,14000,2,0003,0001,산3-1임,162061,11110,1,2018,01,904,399300,05,임야,1174,43,자연녹지지역,00,지정되지않음,930,공원등,05,고지,07,부정형,04,중로한면,2018-08-07Z
198548.64 452651.882 198550.367 452652.97 198550.054 452653.627 198549.201 452655.001 198543.317 452652.111 198543.456 452651.3 198543.872 452649.43 198548.64 452651.882,1111014100101650000,11110,14100,1,0165,0000,165 철,204090,11110,1,2018,01,904,15230000,15,철도용지,15.6,14,제2종일반주거지역,00,지정되지않음,210,상업용,02,평지,07,부정형,02,광대소각,2018-08-07Z
198541.377 452651.474 198543.317 452652.111 198538.853 452668.262 198536.631 452667.358 198539.537 452656.043 198539.427 452655.628 198538.855 452655.352 198539.771 452650.553 198541.377 452651.474,1111014100101670000,11110,14100,1,0167,0000,167 도,208060,11110,1,2018,01,904,5280000,14,도로,52.9,14,제2종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198556.78 452689.153 198555.199 452690.969 198552.631 452694.592 198549.98 452698.807 198546.943 452706.387 198545.031 452705.582 198538.031 452704.42 198538.539 452699.881 198534.503 452698.845 198536.047 452690.836 198537.048 452685.252 198547.701 452687.731 198548.348 452685.944 198556.78 452689.153,1111014100101700000,11110,14100,1,0170,0000,170대,163286,11110,1,2018,01,904,8165000,08,대,290.3,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198540.208 452668.228 198539.949 452668.311 198536.763 452685.165 198537.048 452685.252 198536.047 452690.836 198534.503 452698.845 198533.605 452703.358 198532.475 452709.893 198530.771 452718.872 198527.935 452718.143 198528.092 452716.528 198528.297 452714.395 198529.212 452708.997 198530.75 452701.032 198533.287 452690.03 198535.307 452681.565 198537.368 452672.4 198538.853 452668.262 198543.317 452652.111 198540.208 452668.228,1111014100101700002,11110,14100,1,0170,0002,170-2도,163280,11110,1,2018,01,904,2694000,14,도로,149.8,13,제1종일반주거지역,14,제2종일반주거지역,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198538.539 452699.881 198538.031 452704.42 198533.605 452703.358 198534.503 452698.845 198538.539 452699.881,1111014100101720000,11110,14100,1,0172,0000,172대,163288,11110,1,2018,01,904,8165000,08,대,20.3,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198538.031 452704.42 198545.031 452705.582 198546.943 452706.387 198544.714 452713.159 198543.882 452713.005 198532.475 452709.893 198533.605 452703.358 198538.031 452704.42,1111014100101730000,11110,14100,1,0173,0000,173대,163282,11110,1,2018,01,904,8165000,08,대,92.9,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198543.882 452713.005 198541.689 452720.054 198532.202 452719.314 198530.771 452718.872 198532.475 452709.893 198543.882 452713.005,1111014100101740000,11110,14100,1,0174,0000,174대,163277,11110,1,2018,01,904,8165000,08,대,96,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,06,소로한면,2018-08-07Z
198498.327 452793.924 198497.227 452797.147 198472.753 452791.884 198466.807 452790.665 198467.978 452787.383 198473.622 452788.712 198482.123 452790.888 198488.908 452792.55 198493.613 452793.552 198497.951 452791.68 198500.355 452784.79 198500.566 452784.284 198504.222 452774.393 198507.779 452763.491 198509.252 452759.762 198509.544 452759.252 198510.71 452759.671 198501.789 452784.718 198500 452789.475 198498.327 452793.924,1111014100101750001,11110,14100,1,0175,0001,175-1도,205670,11110,1,2018,01,904,2775000,14,도로,144.8,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,07,부정형,00,지정되지않음,2018-08-07Z
198440.679 452767.002 198434.836 452783.123 198434.355 452784.703 198427.41 452784.345 198427.95 452783.016 198422.592 452781.082 198391.937 452775.88 198401.533 452728.148 198402.821 452721.519 198405.285 452714.33 198406.97 452709.299 198422.337 452665.312 198428.118 452651.695 198434.065 452637.765 198439.061 452626.071 198440.571 452622.586 198443.762 452621.352 198448.567 452619.688 198446.925 452622.908 198476.266 452636.741 198488.619 452642.428 198496.219 452646.196 198500 452648.02 198532.549 452663.716 198529.289 452682.236 198527.243 452693.178 198521.696 452723.523 198521.381 452724.607 198495.969 452716.579 198492.702 452725.281 198461.678 452713.381 198446.374 452756.175 198444.922 452755.608 198440.679 452767.002,1111014100101750002,11110,14100,1,0175,0002,175-2학,304353,11110,1,2018,01,904,5647000,10,학교용지,11874.8,13,제1종일반주거지역,14,제2종일반주거지역,160,주거기타,02,평지,07,부정형,07,소로각지,2018-08-07Z
198496.938 452625.333 198500 452626.817 198536.263 452644.394 198534.013 452656.919 198532.549 452663.716 198500 452648.02 198496.219 452646.196 198488.619 452642.428 198476.266 452636.741 198484.664 452619.518 198496.938 452625.333,1111014100101750003,11110,14100,1,0175,0003,175-3대,203109,11110,1,2018,01,904,17120000,08,대,1145.4,14,제2종일반주거지역,00,지정되지않음,220,업무용,02,평지,02,가로장방,02,광대소각,2018-08-07Z
